Lot Frontage,Lot Area,Neighborhood,House Style,Overall Qual,Year Built,Exterior 1st,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Type,Garage Finish,Garage Area,Paved Drive,Total Outdoor SF (Porch),Total Bath,SalePrice
63.0,12292,StoneBr,2Story,9,2006,VinylSd,184.0,Gd,PConc,Ex,Gd,Gd,GLQ,1094.0,Ex,Y,SBrkr,1102,1371,4,Gd,1,BuiltIn,Fin,675.0,Y,285,2.5,356383
85.0,16056,StoneBr,2Story,9,2005,CemntBd,208.0,Gd,PConc,Ex,TA,Av,GLQ,1992.0,Ex,Y,SBrkr,1992,876,4,Ex,1,BuiltIn,Fin,716.0,Y,322,3.5,556581
82.0,12438,StoneBr,2Story,8,2006,VinylSd,466.0,Ex,PConc,Ex,Gd,No,Unf,1234.0,Ex,Y,SBrkr,1264,1312,4,Ex,1,BuiltIn,Fin,666.0,Y,424,2.5,361919
82.0,16052,StoneBr,2Story,10,2006,VinylSd,734.0,Ex,PConc,Ex,TA,No,GLQ,1850.0,Ex,Y,SBrkr,1850,848,4,Ex,1,Attchd,RFn,736.0,Y,250,3.5,535000
92.0,15922,StoneBr,2Story,9,2005,VinylSd,550.0,Gd,PConc,Ex,TA,Av,Unf,1390.0,Ex,Y,SBrkr,1390,1405,4,Ex,1,BuiltIn,Fin,660.0,Y,374,3.5,401179
66.0,13682,StoneBr,2Story,10,2006,VinylSd,1031.0,Ex,PConc,Ex,TA,Gd,Unf,1410.0,Ex,Y,SBrkr,1426,1519,3,Gd,1,BuiltIn,Fin,641.0,Y,229,3.5,438780
64.0,14762,Gilbert,2Story,5,1948,Plywood,0.0,TA,Slab,None,None,None,None,0.0,Gd,Y,SBrkr,1547,720,2,TA,1,Attchd,Unf,672.0,P,264,2.0,169000
100.0,34650,Gilbert,1Story,5,1955,Wd Sdng,0.0,TA,CBlock,TA,TA,Mn,Rec,1056.0,TA,N,SBrkr,1056,0,3,TA,0,Attchd,Fin,572.0,Y,264,2.0,145000
60.0,8147,StoneBr,1Story,9,2005,MetalSd,230.0,Gd,PConc,Ex,TA,Gd,GLQ,1714.0,Ex,Y,SBrkr,1714,0,2,Gd,1,Attchd,Fin,517.0,Y,211,3.0,318000
69.0,11302,StoneBr,1Story,8,2005,VinylSd,238.0,Gd,PConc,Gd,TA,Gd,GLQ,1814.0,Ex,Y,SBrkr,1826,0,3,Gd,1,Attchd,Fin,758.0,Y,375,3.0,319000
90.0,18261,StoneBr,1Story,9,2005,VinylSd,420.0,Ex,PConc,Ex,TA,Gd,GLQ,1910.0,Ex,Y,SBrkr,2000,0,3,Ex,2,Attchd,Unf,722.0,Y,576,3.5,470000
91.0,14145,NWAmes,1Story,7,1984,Wd Sdng,0.0,Gd,CBlock,Gd,TA,Mn,ALQ,1208.0,Ex,Y,SBrkr,1621,0,3,Gd,0,Attchd,RFn,440.0,Y,153,3.0,202500
80.0,13837,NWAmes,1.5Fin,7,1988,HdBoard,178.0,Gd,PConc,Gd,Gd,No,GLQ,1204.0,Gd,Y,SBrkr,1377,806,4,Gd,0,Attchd,Unf,786.0,Y,0,2.5,229000
80.0,16659,NWAmes,2Story,7,1977,Plywood,34.0,TA,CBlock,TA,TA,No,ALQ,795.0,Fa,Y,SBrkr,1468,795,3,Gd,1,Attchd,Fin,539.0,Y,250,3.5,235000
80.0,18800,NWAmes,2Story,6,1976,HdBoard,120.0,TA,PConc,Gd,TA,Mn,GLQ,796.0,TA,Y,SBrkr,790,784,3,TA,1,Attchd,Fin,566.0,Y,417,3.5,190000
80.0,10464,NWAmes,SFoyer,6,1980,HdBoard,130.0,TA,CBlock,Gd,TA,Av,GLQ,988.0,TA,Y,SBrkr,1102,0,2,TA,1,Attchd,RFn,582.0,Y,162,2.0,169000
80.0,10400,NWAmes,1Story,7,1988,Wd Sdng,102.0,TA,CBlock,Gd,TA,Av,GLQ,1845.0,Gd,Y,SBrkr,1872,0,3,TA,1,Attchd,Fin,604.0,Y,236,2.5,241500
81.0,10530,NWAmes,2Story,7,1978,Plywood,68.0,TA,CBlock,TA,TA,No,Unf,945.0,TA,Y,SBrkr,945,912,4,TA,1,Attchd,RFn,482.0,Y,505,2.5,188900
79.0,10240,NWAmes,1Story,6,1980,Plywood,157.0,TA,CBlock,Gd,TA,No,BLQ,1686.0,TA,Y,SBrkr,1686,0,3,TA,1,Attchd,Unf,612.0,Y,515,3.0,207500
80.0,16692,NWAmes,2Story,7,1978,Plywood,184.0,TA,CBlock,Gd,TA,No,BLQ,1392.0,TA,Y,SBrkr,1392,1392,5,Gd,2,Attchd,RFn,564.0,Y,552,4.5,250000
85.0,11475,NWAmes,2Story,6,1975,VinylSd,0.0,TA,CBlock,Gd,TA,No,ALQ,713.0,TA,Y,SBrkr,811,741,3,TA,1,Attchd,RFn,434.0,Y,417,3.5,179900
80.0,9927,NWAmes,SFoyer,7,1976,VinylSd,252.0,Gd,CBlock,Ex,TA,Gd,GLQ,1047.0,TA,Y,SBrkr,1083,0,2,TA,1,Attchd,RFn,596.0,Y,484,2.0,172000
75.0,9512,Somerst,2Story,7,2005,VinylSd,0.0,Gd,PConc,Gd,TA,No,ALQ,960.0,Ex,Y,SBrkr,960,1358,3,Gd,1,BuiltIn,Fin,541.0,Y,246,3.5,294323
81.0,10530,NWAmes,SLvl,6,1975,Plywood,248.0,TA,CBlock,TA,Fa,No,ALQ,675.0,TA,Y,SBrkr,1109,766,3,Gd,1,Attchd,RFn,485.0,Y,76,3.0,184500
78.0,10140,NWAmes,1Story,5,1975,HdBoard,0.0,TA,CBlock,Gd,TA,No,ALQ,1056.0,Ex,Y,SBrkr,1074,0,3,TA,0,Attchd,RFn,495.0,Y,88,2.5,153500
78.0,10140,NWAmes,2Story,7,1976,HdBoard,0.0,TA,PConc,Gd,TA,No,GLQ,832.0,TA,Y,SBrkr,832,832,4,TA,1,Attchd,RFn,528.0,Y,287,2.5,162900
78.0,10140,NWAmes,1Story,6,1974,HdBoard,99.0,TA,CBlock,TA,TA,No,ALQ,1040.0,Fa,Y,SBrkr,1309,0,3,Gd,1,Attchd,RFn,484.0,Y,265,2.5,181000
80.0,10000,NWAmes,1Story,6,1974,HdBoard,176.0,TA,CBlock,TA,TA,No,ALQ,1103.0,TA,Y,SBrkr,1103,0,3,TA,0,Attchd,Unf,462.0,Y,379,2.0,155000
73.0,15870,NAmes,1Story,5,1969,VinylSd,0.0,TA,CBlock,TA,TA,Mn,BLQ,1096.0,Ex,Y,SBrkr,1096,0,3,TA,0,Attchd,Fin,299.0,Y,272,2.0,138800
71.0,9353,NAmes,1Story,4,1970,MetalSd,0.0,TA,CBlock,TA,TA,No,Unf,864.0,Gd,Y,SBrkr,864,0,3,TA,0,Attchd,Unf,280.0,Y,0,1.0,116050
73.0,8125,NAmes,1Story,4,1971,HdBoard,0.0,TA,CBlock,TA,TA,No,BLQ,858.0,TA,Y,SBrkr,858,0,3,TA,0,None,None,0.0,Y,0,1.0,88000
60.0,7200,NAmes,1Story,4,1971,HdBoard,0.0,TA,CBlock,TA,TA,No,Rec,864.0,TA,Y,SBrkr,874,0,3,TA,0,Detchd,Unf,576.0,Y,63,1.5,97500
26.0,8773,NAmes,1Story,6,2002,MetalSd,0.0,Gd,PConc,Gd,TA,No,GLQ,1487.0,Ex,Y,SBrkr,1419,0,2,Gd,0,Attchd,Fin,543.0,Y,264,3.0,190000
24.0,2760,BrDale,2Story,6,1973,HdBoard,514.0,TA,CBlock,TA,TA,No,Unf,525.0,TA,Y,SBrkr,525,567,3,TA,0,Detchd,Unf,440.0,Y,0,1.5,105500
24.0,2160,BrDale,2Story,5,1973,HdBoard,200.0,TA,CBlock,TA,TA,No,LwQ,765.0,Gd,Y,SBrkr,765,600,3,Gd,1,Attchd,Unf,440.0,Y,36,1.5,125500
21.0,1953,BrDale,2Story,6,1973,HdBoard,408.0,TA,CBlock,TA,Fa,No,BLQ,483.0,TA,Y,SBrkr,483,504,2,TA,0,Detchd,Unf,264.0,Y,72,1.5,83000
21.0,1890,BrDale,2Story,6,1972,HdBoard,380.0,TA,CBlock,TA,TA,No,ALQ,494.0,Ex,Y,SBrkr,494,536,3,TA,0,Detchd,Unf,264.0,Y,0,1.5,116000
21.0,1680,BrDale,2Story,6,1971,CemntBd,236.0,TA,CBlock,TA,TA,No,Unf,672.0,TA,Y,SBrkr,672,546,3,TA,0,None,None,0.0,N,201,1.5,91500
21.0,1680,BrDale,2Story,6,1972,HdBoard,281.0,TA,CBlock,TA,TA,No,BLQ,672.0,Gd,Y,SBrkr,672,546,3,TA,0,Detchd,Unf,264.0,Y,28,2.0,118000
21.0,1680,BrDale,2Story,6,1972,HdBoard,504.0,TA,CBlock,TA,TA,No,ALQ,483.0,TA,Y,SBrkr,483,465,2,TA,0,Detchd,Unf,264.0,Y,0,1.5,89000
21.0,1680,BrDale,2Story,6,1972,HdBoard,504.0,TA,CBlock,TA,TA,No,BLQ,525.0,Gd,Y,SBrkr,525,567,3,TA,0,Detchd,Unf,264.0,Y,352,1.5,108000
21.0,1680,BrDale,2Story,6,1972,HdBoard,297.0,TA,CBlock,TA,TA,No,Unf,483.0,TA,Y,SBrkr,483,504,2,TA,1,Attchd,Unf,288.0,Y,0,1.5,94500
53.0,4043,NPkVill,1Story,6,1975,Plywood,0.0,TA,CBlock,Gd,TA,No,ALQ,1069.0,Gd,Y,SBrkr,1069,0,2,TA,1,Attchd,RFn,440.0,Y,280,2.5,146300
65.0,7514,NAmes,1Story,5,1967,MetalSd,0.0,TA,CBlock,TA,TA,Mn,ALQ,943.0,TA,Y,SBrkr,1387,0,3,TA,1,Attchd,RFn,300.0,Y,240,2.0,145000
68.0,7838,NAmes,SFoyer,5,1967,HdBoard,0.0,TA,CBlock,TA,TA,Av,ALQ,864.0,TA,Y,SBrkr,900,0,3,TA,1,Attchd,RFn,288.0,Y,319,2.0,123000
24.0,2280,NPkVill,1Story,7,1976,Plywood,0.0,TA,CBlock,TA,TA,No,ALQ,1055.0,TA,Y,SBrkr,1055,0,2,TA,0,Attchd,Unf,319.0,Y,29,3.0,137500
24.0,2179,NPkVill,2Story,6,1976,Plywood,0.0,TA,CBlock,Gd,TA,No,ALQ,855.0,Gd,Y,SBrkr,855,601,3,TA,1,Attchd,RFn,460.0,Y,28,2.5,144000
129.0,16737,NridgHt,1Story,9,2004,VinylSd,66.0,Gd,PConc,Ex,TA,Av,GLQ,1980.0,Ex,Y,SBrkr,1980,0,3,Ex,1,Attchd,Fin,770.0,Y,239,3.0,315000
72.0,16387,NridgHt,2Story,9,2006,VinylSd,215.0,Gd,PConc,Ex,Gd,No,GLQ,1738.0,Gd,Y,SBrkr,1738,851,4,Ex,1,Attchd,RFn,831.0,Y,0,3.5,412083
111.0,16259,NridgHt,2Story,9,2006,VinylSd,370.0,TA,PConc,Ex,Gd,Av,Unf,1249.0,Ex,Y,SBrkr,1249,1347,4,Gd,0,Attchd,RFn,840.0,Y,394,3.5,342643
110.0,16163,NridgHt,1Story,8,2004,VinylSd,232.0,Gd,PConc,Gd,TA,Av,Unf,1618.0,Ex,Y,SBrkr,1618,0,2,Gd,1,Attchd,Fin,880.0,Y,0,2.0,252000
107.0,13891,NridgHt,1Story,10,2006,VinylSd,0.0,Ex,PConc,Ex,Gd,Gd,GLQ,2076.0,Ex,Y,SBrkr,2076,0,2,Ex,1,Attchd,Fin,850.0,Y,445,3.5,465000
108.0,12228,NridgHt,1Story,7,2006,VinylSd,206.0,Gd,PConc,Ex,Gd,No,Unf,1721.0,Ex,Y,SBrkr,1740,0,4,Gd,0,Attchd,RFn,874.0,Y,43,2.0,293000
120.0,14780,NridgHt,1Story,9,2005,VinylSd,568.0,Ex,PConc,Ex,TA,Gd,GLQ,1868.0,Ex,Y,SBrkr,1868,0,2,Ex,1,Attchd,Fin,1085.0,Y,566,3.0,415000
98.0,16033,NridgHt,1Story,9,2004,VinylSd,378.0,Gd,PConc,Ex,TA,Gd,GLQ,1833.0,Ex,Y,SBrkr,1850,0,3,Gd,1,Attchd,Fin,772.0,Y,631,3.0,326000
101.0,14215,NridgHt,2Story,8,2005,VinylSd,380.0,Gd,PConc,Ex,TA,Av,Unf,1158.0,Ex,Y,SBrkr,1158,1218,4,Gd,1,BuiltIn,RFn,853.0,Y,394,3.5,325300
108.0,13418,NridgHt,2Story,8,2004,VinylSd,132.0,Gd,PConc,Ex,TA,Av,Unf,1117.0,Ex,Y,SBrkr,1132,1320,4,Gd,1,BuiltIn,Fin,691.0,Y,145,3.5,309000
120.0,13975,NridgHt,2Story,9,2005,VinylSd,525.0,Gd,PConc,Gd,TA,Av,Unf,1090.0,Ex,Y,SBrkr,1117,1089,4,Ex,1,BuiltIn,Fin,670.0,Y,243,2.5,300000
80.0,10240,NridgHt,2Story,8,2005,VinylSd,178.0,Gd,PConc,Gd,TA,Mn,Unf,1030.0,Gd,Y,SBrkr,1038,1060,3,Ex,1,Attchd,RFn,878.0,Y,244,2.5,275500
82.0,9942,NridgHt,2Story,9,2005,MetalSd,385.0,Ex,PConc,Ex,Gd,Av,GLQ,1606.0,Ex,Y,SBrkr,1625,466,3,Ex,1,Attchd,RFn,521.0,Y,278,3.5,338500
85.0,11924,NridgHt,2Story,9,2005,WdShing,286.0,Ex,PConc,Ex,TA,No,GLQ,1175.0,Ex,Y,SBrkr,1182,1142,4,Ex,2,BuiltIn,Fin,736.0,Y,168,4.0,345000
103.0,12867,NridgHt,2Story,8,2005,CemntBd,0.0,Gd,PConc,Ex,TA,Av,Unf,1209.0,Ex,Y,SBrkr,1209,1044,3,Ex,1,Attchd,Fin,575.0,Y,385,2.5,344133
82.0,10672,NridgHt,2Story,8,2006,VinylSd,0.0,Gd,PConc,Ex,TA,Gd,Unf,1054.0,Gd,Y,SBrkr,1054,1335,4,Gd,1,BuiltIn,Fin,672.0,Y,240,2.5,298236
82.0,11643,NridgHt,2Story,8,2005,MetalSd,142.0,Gd,PConc,Ex,TA,Av,GLQ,1524.0,Ex,Y,SBrkr,1544,814,4,Ex,1,BuiltIn,Fin,784.0,Y,154,3.5,329900
90.0,12378,NridgHt,1Story,9,2003,VinylSd,0.0,Gd,PConc,Ex,TA,Gd,GLQ,1896.0,Ex,Y,SBrkr,1944,0,3,Ex,3,Attchd,Fin,708.0,Y,383,3.0,360000
86.0,11065,NridgHt,2Story,8,2006,VinylSd,788.0,Gd,PConc,Gd,TA,Mn,Unf,1085.0,Ex,Y,SBrkr,1120,850,3,Ex,1,BuiltIn,Fin,753.0,Y,251,2.5,281000
121.0,13758,NridgHt,1Story,9,2005,VinylSd,430.0,Ex,PConc,Ex,TA,Gd,GLQ,1792.0,Ex,Y,SBrkr,1792,0,2,Gd,1,Attchd,RFn,925.0,Y,253,3.0,372397
131.0,14828,NridgHt,1Story,9,2004,MetalSd,674.0,Ex,PConc,Ex,TA,Gd,GLQ,1780.0,Ex,Y,SBrkr,1780,0,2,Ex,1,Attchd,Fin,816.0,Y,212,3.0,378000
72.0,11846,NridgHt,1Story,9,2003,VinylSd,562.0,Gd,PConc,Ex,TA,Gd,GLQ,1792.0,Ex,Y,SBrkr,1792,0,2,Ex,1,Attchd,Fin,874.0,Y,255,3.0,374000
56.0,20431,NridgHt,2Story,9,2005,CemntBd,870.0,Ex,PConc,Ex,TA,No,GLQ,1848.0,Ex,Y,SBrkr,1848,880,4,Ex,2,Attchd,Fin,706.0,Y,0,3.5,437154
74.0,10927,NridgHt,2Story,8,2005,VinylSd,280.0,Gd,PConc,Gd,TA,Av,GLQ,1058.0,Ex,Y,SBrkr,1058,846,3,Ex,1,BuiltIn,Fin,736.0,Y,239,3.5,275000
92.0,13215,NridgHt,2Story,8,2004,VinylSd,112.0,Gd,PConc,Gd,TA,No,GLQ,1420.0,Ex,Y,SBrkr,1426,488,3,Gd,1,BuiltIn,RFn,746.0,Y,295,3.5,279000
43.0,7052,NridgHt,1Story,7,2005,VinylSd,240.0,Gd,PConc,Gd,TA,Av,GLQ,1364.0,Ex,Y,SBrkr,1364,0,2,Gd,1,Attchd,RFn,484.0,Y,228,3.0,185850
48.0,5911,NridgHt,1Story,9,2005,MetalSd,278.0,Ex,PConc,Ex,TA,No,GLQ,1560.0,Ex,Y,SBrkr,1565,0,2,Ex,1,Attchd,RFn,556.0,Y,252,3.0,282500
48.0,6955,NridgHt,1Story,7,2005,VinylSd,94.0,Gd,PConc,Gd,TA,No,Unf,1368.0,Ex,Y,SBrkr,1368,0,2,Gd,1,Attchd,RFn,474.0,Y,167,2.0,202500
40.0,6792,NridgHt,1Story,7,2005,VinylSd,94.0,Gd,PConc,Gd,TA,No,Unf,1368.0,Ex,Y,SBrkr,1368,0,2,Gd,1,Attchd,RFn,474.0,Y,167,2.0,202665
61.0,7740,NridgHt,1Story,9,2006,MetalSd,518.0,Gd,PConc,Ex,Gd,No,GLQ,1686.0,Ex,Y,SBrkr,1686,0,1,Ex,1,Attchd,Fin,899.0,Y,366,3.0,332200
48.0,6373,NridgHt,1Story,9,2006,MetalSd,572.0,Ex,PConc,Ex,Gd,No,GLQ,1666.0,Ex,Y,SBrkr,1666,0,2,Gd,1,Attchd,RFn,575.0,Y,303,3.0,310090
92.0,3136,NridgHt,1Story,7,2003,VinylSd,163.0,Gd,PConc,Gd,TA,No,Unf,1405.0,Ex,Y,SBrkr,1405,0,2,Gd,1,Attchd,RFn,478.0,Y,184,2.0,171750
65.0,10237,Gilbert,1Story,6,2005,VinylSd,0.0,Gd,PConc,Gd,TA,No,GLQ,1316.0,Ex,Y,SBrkr,1316,0,3,Gd,1,Attchd,Fin,397.0,Y,100,2.0,169990
65.0,10237,Gilbert,2Story,6,2005,VinylSd,0.0,Gd,PConc,Gd,TA,No,Unf,728.0,Ex,Y,SBrkr,728,728,3,Gd,1,Attchd,Fin,390.0,Y,24,2.5,170440
65.0,10237,Gilbert,2Story,7,2006,VinylSd,0.0,Gd,PConc,Gd,TA,No,Unf,738.0,Ex,Y,SBrkr,738,754,3,Gd,0,Attchd,Fin,440.0,Y,32,2.5,169985
58.0,17104,Gilbert,2Story,7,2006,VinylSd,0.0,Gd,PConc,Gd,Gd,Av,GLQ,654.0,Ex,Y,SBrkr,664,832,3,Gd,1,Attchd,RFn,426.0,Y,124,3.5,179665
58.0,14054,Gilbert,2Story,7,2006,VinylSd,0.0,Gd,PConc,Gd,TA,Av,Unf,879.0,Ex,Y,SBrkr,879,984,4,Gd,1,BuiltIn,Fin,660.0,Y,117,2.5,219210
102.0,11660,Gilbert,1Story,6,2006,VinylSd,0.0,Gd,PConc,Gd,TA,Av,Unf,1326.0,Ex,Y,SBrkr,1326,0,3,Gd,0,Attchd,Fin,427.0,Y,100,2.0,174190
105.0,15578,Gilbert,2Story,6,2006,VinylSd,0.0,Gd,PConc,Gd,TA,No,Unf,728.0,Gd,Y,SBrkr,728,728,3,TA,0,Attchd,RFn,429.0,Y,0,2.5,172785
96.0,11631,Gilbert,2Story,8,2004,VinylSd,236.0,Gd,PConc,Gd,TA,Av,Unf,1052.0,Ex,Y,SBrkr,1052,1321,4,Gd,1,BuiltIn,Fin,632.0,Y,166,2.5,258000
75.0,9073,Gilbert,2Story,7,2006,VinylSd,0.0,Gd,PConc,Gd,TA,No,Unf,738.0,Ex,Y,SBrkr,738,754,3,Gd,0,Attchd,Fin,440.0,Y,132,2.5,185101
43.0,3087,Blmngtn,1Story,7,2006,VinylSd,14.0,Gd,PConc,Gd,TA,Av,GLQ,1220.0,Ex,Y,SBrkr,1364,0,2,Gd,1,Attchd,Fin,437.0,Y,116,3.0,210250
43.0,3196,Blmngtn,1Story,7,2003,VinylSd,18.0,Gd,PConc,Gd,TA,Gd,Unf,1374.0,Ex,Y,SBrkr,1557,0,2,Gd,1,Attchd,Fin,420.0,Y,163,2.0,234000
43.0,3196,Blmngtn,1Story,8,2003,VinylSd,40.0,Gd,PConc,Gd,TA,Gd,Unf,1273.0,Ex,Y,SBrkr,1456,0,2,Gd,1,Attchd,Fin,400.0,Y,163,2.0,215000
43.0,2938,Blmngtn,1Story,7,2002,VinylSd,40.0,Gd,PConc,Gd,TA,Av,GLQ,1368.0,Ex,Y,SBrkr,1511,0,2,Gd,1,Attchd,Fin,398.0,Y,160,3.0,246990
43.0,3072,Blmngtn,1Story,7,2004,VinylSd,18.0,Gd,PConc,Gd,TA,No,Unf,1375.0,Ex,Y,SBrkr,1414,0,2,Gd,1,Attchd,Fin,398.0,Y,164,2.0,178740
43.0,3072,Blmngtn,1Story,7,2004,VinylSd,18.0,Gd,PConc,Gd,TA,No,GLQ,1365.0,Ex,Y,SBrkr,1548,0,2,Gd,1,Attchd,Fin,388.0,Y,163,3.0,225000
43.0,3010,Blmngtn,1Story,7,2005,VinylSd,16.0,Gd,PConc,Gd,TA,Av,GLQ,1248.0,Ex,Y,SBrkr,1248,0,2,Gd,0,Attchd,Fin,438.0,Y,108,2.0,167240
43.0,3010,Blmngtn,1Story,7,2005,VinylSd,14.0,Gd,PConc,Gd,TA,Gd,GLQ,1142.0,Ex,Y,SBrkr,1142,0,2,Gd,0,Attchd,Fin,440.0,Y,90,2.0,156820
43.0,3013,Blmngtn,1Story,7,2005,VinylSd,145.0,Gd,PConc,Gd,TA,Gd,GLQ,1362.0,Ex,Y,SBrkr,1506,0,2,Gd,1,Attchd,Fin,440.0,Y,162,2.0,213490
53.0,3982,Blmngtn,1Story,8,2006,VinylSd,0.0,Gd,PConc,Gd,Gd,Av,GLQ,1520.0,Ex,Y,SBrkr,1567,0,1,Ex,1,Attchd,Fin,648.0,Y,312,3.0,264561
53.0,4045,Blmngtn,1Story,7,2006,VinylSd,45.0,Gd,PConc,Gd,TA,Av,GLQ,1356.0,Ex,Y,SBrkr,1500,0,2,Gd,1,Attchd,Fin,648.0,Y,181,3.0,246578
60.0,21930,Gilbert,2Story,5,2005,VinylSd,0.0,Gd,PConc,Gd,Gd,Av,Unf,732.0,Ex,Y,SBrkr,734,1104,4,TA,1,BuiltIn,Fin,372.0,Y,140,2.5,192140
64.0,7861,Gilbert,2Story,6,2002,VinylSd,0.0,Gd,PConc,Gd,TA,No,GLQ,783.0,Ex,Y,SBrkr,807,702,3,Gd,1,Attchd,Fin,393.0,Y,175,3.5,183200
74.0,9056,Gilbert,2Story,8,2004,VinylSd,0.0,Gd,PConc,Ex,Gd,Av,Unf,707.0,Ex,Y,SBrkr,707,707,3,Gd,1,Attchd,Fin,403.0,Y,135,2.5,178000
59.0,9171,Gilbert,2Story,7,2004,VinylSd,0.0,Gd,PConc,Gd,TA,Av,Unf,848.0,Ex,Y,SBrkr,848,750,3,Gd,1,Attchd,Fin,433.0,Y,148,2.5,201490
106.0,11194,Gilbert,2Story,8,2000,VinylSd,40.0,Gd,PConc,Gd,TA,No,Unf,1406.0,Ex,Y,SBrkr,1454,482,3,Gd,1,Attchd,RFn,504.0,Y,312,2.5,230500
63.0,7875,Gilbert,2Story,7,2003,VinylSd,0.0,Gd,PConc,Gd,TA,No,Unf,783.0,Ex,Y,SBrkr,807,702,3,Gd,1,Attchd,Fin,393.0,Y,75,2.5,180000
64.0,8121,Gilbert,2Story,6,2000,VinylSd,0.0,TA,PConc,Gd,TA,No,Unf,953.0,Ex,Y,SBrkr,953,711,3,TA,1,Attchd,RFn,460.0,Y,140,2.5,172400
64.0,8658,Gilbert,2Story,6,2000,VinylSd,0.0,TA,PConc,Gd,TA,No,ALQ,982.0,Ex,Y,SBrkr,1008,881,3,TA,1,Attchd,Fin,431.0,Y,0,2.5,215000
64.0,11214,Gilbert,2Story,7,1998,VinylSd,0.0,Gd,PConc,Gd,TA,No,Unf,930.0,Gd,Y,SBrkr,956,930,4,Gd,1,Attchd,Fin,431.0,Y,89,2.5,199900
58.0,10852,Gilbert,2Story,6,2000,VinylSd,0.0,TA,PConc,Gd,TA,No,GLQ,959.0,Ex,Y,SBrkr,959,712,3,TA,1,Attchd,Fin,472.0,Y,38,3.5,173000
64.0,12104,Gilbert,2Story,7,2006,VinylSd,0.0,Gd,PConc,Gd,TA,No,Unf,1035.0,Gd,Y,SBrkr,1082,1240,4,Gd,0,Attchd,RFn,617.0,Y,445,3.5,287602
66.0,8738,Gilbert,2Story,7,1999,VinylSd,302.0,Gd,PConc,Gd,TA,No,Unf,975.0,Ex,Y,SBrkr,1005,1286,4,Gd,1,BuiltIn,Fin,429.0,Y,192,2.5,230000
82.0,9452,NoRidge,2Story,8,1997,VinylSd,423.0,Gd,PConc,Gd,TA,No,GLQ,1396.0,Ex,Y,SBrkr,1407,985,3,Gd,1,Attchd,Fin,870.0,Y,70,3.5,348000
84.0,9660,NoRidge,2Story,8,1998,VinylSd,242.0,Gd,PConc,Gd,TA,No,GLQ,1044.0,Ex,Y,SBrkr,1079,897,3,Gd,1,Attchd,Fin,885.0,Y,241,3.5,286000
83.0,9545,NoRidge,2Story,8,2000,VinylSd,322.0,Gd,PConc,Gd,TA,Mn,GLQ,1160.0,Ex,Y,SBrkr,1205,1029,3,Gd,1,BuiltIn,RFn,768.0,Y,50,3.5,300000
118.0,35760,NoRidge,2Story,10,1995,HdBoard,1378.0,Gd,PConc,Ex,TA,Gd,GLQ,1930.0,Ex,Y,SBrkr,1831,1796,4,Gd,1,Attchd,Fin,807.0,Y,437,4.5,625000
89.0,9233,NoRidge,2Story,9,2000,VinylSd,877.0,Gd,PConc,Ex,TA,Av,GLQ,1540.0,Ex,Y,SBrkr,1540,1315,4,Ex,1,Attchd,RFn,774.0,Y,302,3.5,405000
78.0,12011,NoRidge,2Story,8,1998,VinylSd,530.0,Gd,PConc,Gd,TA,Av,GLQ,1086.0,Ex,Y,SBrkr,1086,838,3,Gd,1,Attchd,RFn,592.0,Y,657,3.5,280000
93.0,12090,NoRidge,2Story,8,1998,VinylSd,650.0,Gd,PConc,Gd,TA,No,Unf,1141.0,Gd,Y,SBrkr,1165,1098,4,Gd,1,BuiltIn,Fin,420.0,Y,267,2.5,258000
83.0,10019,NoRidge,2Story,8,1995,VinylSd,397.0,Gd,PConc,Gd,TA,No,ALQ,1342.0,Ex,Y,SBrkr,1358,1368,4,Gd,1,Attchd,RFn,725.0,Y,644,2.5,350000
114.0,17242,NoRidge,2Story,9,1993,MetalSd,738.0,Gd,PConc,Ex,TA,Gd,Rec,1733.0,Ex,Y,SBrkr,1933,1567,4,Ex,1,Attchd,RFn,959.0,Y,1166,4.5,584500
89.0,10236,NoRidge,2Story,8,1994,VinylSd,501.0,Gd,PConc,Gd,TA,Gd,GLQ,1290.0,Ex,Y,SBrkr,1305,1189,4,Gd,1,Attchd,Fin,803.0,Y,295,3.5,321000
92.0,10120,NoRidge,2Story,8,1994,VinylSd,391.0,Gd,PConc,Gd,TA,No,GLQ,1165.0,Ex,Y,SBrkr,1203,1323,4,Gd,1,Attchd,RFn,844.0,Y,387,3.5,290000
89.0,12585,NoRidge,2Story,8,1993,HdBoard,420.0,Gd,PConc,Gd,TA,No,LwQ,1286.0,Ex,Y,SBrkr,1565,1234,3,Gd,1,Attchd,Fin,704.0,Y,568,3.5,315000
75.0,12447,Somerst,2Story,8,2005,CemntBd,192.0,Gd,PConc,Gd,Gd,No,Unf,1100.0,Ex,Y,SBrkr,1116,848,3,Gd,1,BuiltIn,Fin,760.0,Y,270,2.5,252000
49.0,15218,Somerst,1Story,8,2006,VinylSd,0.0,Gd,PConc,Ex,Gd,No,GLQ,1670.0,Ex,Y,SBrkr,1670,0,2,Gd,1,Attchd,RFn,928.0,Y,440,3.5,336820
